Date,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
2/8/2010,-7.8,0,7,28,0,993.3,-6.46,-2.3,-0.1,2.302172887
2/8/2010,-8.59,0,0,0,0,993.4,-7.56,-2.8,0.3,2.816025568
2/8/2010,-9.11,46,0,0,0,993.2,-8.16,-2.6,1.1,2.823118843
2/8/2010,-12.01,2,9,39,0,993.8,-10.76,-1.7,1.6,2.334523506
2/8/2010,-10.93,68,73,84,0.02,993.6,-9.56,-2.1,1.7,2.701851217
2/8/2010,-9.99,100,81,98,0.04,993.2,-8.66,-2.6,1.6,3.052867504
2/8/2010,-8.7,100,83,100,0.07,994.9,-7.16,-2.6,2.3,3.471310992
2/8/2010,-6.16,26,97,100,0.24,993.4,-4.36,-3.7,1.5,3.992492956
2/8/2010,-4.68,1,85,74,0.06,990,-2.96,-4.8,0.7,4.850773134
2/9/2010,-6.67,67,83,68,0.33,991.6,-5.86,-3.9,0,3.9
2/9/2010,-6.25,100,70,97,0.15,990,-5.46,-5,0.3,5.008991915
2/9/2010,-6.61,100,100,100,0,988,-5.96,-3.9,0.7,3.962322551
2/9/2010,-5.8,94,98,99,1.35,988.3,-5.16,-4.4,0.5,4.428317965
2/9/2010,-6.1,99,100,100,1.67,985.6,-5.56,-3,-0.8,3.104834939
2/9/2010,-6.18,21,100,100,1.7,983.8,-5.66,-2.5,-1.7,3.023243292
2/9/2010,-5.57,1,100,100,0.88,982.6,-5.06,-2.4,-1.7,2.941088234
2/9/2010,-5.47,0,100,90,1.17,979,-4.86,5.4,-2,5.75847202
2/10/2010,-5.17,0,100,100,1.18,979,-4.46,5,-4.3,6.594694838
2/10/2010,-4.62,0,100,100,0.75,980.2,-3.86,5.5,-7.8,9.54410813
2/10/2010,-5.03,0,100,98,0.66,982,-4.16,6.6,-8.4,10.68269629
2/10/2010,-5.13,0,100,98,0,981.9,-4.26,7.5,-7.7,10.74895344
2/10/2010,-5.64,0,100,53,0.32,984.6,-4.66,7.7,-7.6,10.81896483
2/10/2010,-6.51,0,100,3,0.14,987.3,-5.46,6.2,-8.3,10.36001931
2/10/2010,-6.79,0,100,1,0.15,990.8,-5.76,5.9,-6.9,9.078546139
2/10/2010,-5.34,0,100,0,0.12,991.9,-4.36,4.8,-5.2,7.076722405
2/11/2010,-6.48,0,100,0,0.04,993.5,-5.66,4.1,-3.7,5.522680509
2/11/2010,-7.48,0,100,0,0.05,994.5,-6.66,3.4,-3.3,4.738143096
2/11/2010,-6.37,0,100,0,0,993.3,-5.26,2.6,-3,3.969886648
2/11/2010,-8.71,0,100,0,0.03,994.6,-7.86,2.8,-2.9,4.031128874
2/11/2010,-8.16,0,86,0,0.01,993.4,-7.16,3.2,-2,3.773592453
2/11/2010,-9.51,0,64,0,0.01,993.6,-8.56,2.8,-1.8,3.328663395
2/11/2010,-8.34,0,80,0,0,993.8,-7.36,2,-2.3,3.047950131
2/11/2010,-6.05,2,46,0,0,993.3,-4.06,1.5,-1.3,1.984943324
2/11/2010,-4.56,15,3,2,0,991.9,-2.46,2.5,-0.5,2.549509757
2/12/2010,-10.44,1,1,4,0,991.4,-9.06,1.3,-1.7,2.140093456
2/12/2010,-14.21,0,1,0,0,992.2,-13.26,0.7,-0.8,1.063014581
2/12/2010,-13.94,1,1,0,0,991.1,-13.16,-1.3,-1.5,1.984943324
2/12/2010,-15.09,0,3,0,0,992.1,-14.06,0.4,-0.6,0.721110255
2/12/2010,-15.19,0,5,10,0,992.1,-14.26,0.1,1.7,1.702938637
2/12/2010,-10.67,4,61,0,0,990.1,-9.46,0.7,-3.1,3.178049716
2/12/2010,-9.08,1,2,9,0,990.8,-7.46,-0.9,-2.1,2.284731932
2/12/2010,-7.2,1,8,33,0,989.9,-4.46,-1.3,-0.8,1.526433752
2/12/2010,-6.22,0,40,73,0.01,988.3,-3.56,-0.3,-1.3,1.334166406
2/13/2010,-10.76,0,94,93,0.04,989.1,-9.16,0.1,-1.8,1.802775638
2/13/2010,-10.25,0,51,36,0,989.4,-8.76,0.5,-2.4,2.451530134
2/13/2010,-11.99,0,5,0,0,988.9,-10.66,0.7,-2.6,2.692582404
2/13/2010,-8.41,0,52,0,0,988.1,-7.66,1,-2.4,2.6
2/13/2010,-10.56,0,0,0,0,987.6,-9.56,1.9,-2.7,3.301514804
2/13/2010,-12.17,0,0,0,0,987.6,-10.66,1.8,-2.9,3.413209633
2/13/2010,-10.12,0,2,0,0,988.4,-8.16,2.2,-2.4,3.255764119
2/13/2010,-6.66,0,2,0,0,988.2,-3.86,2.5,-2.1,3.264965543
2/13/2010,-5.12,0,1,0,0,986.3,-2.76,2,-2.3,3.047950131
2/14/2010,-11.78,14,1,0,0,986.4,-10.26,1,-1.9,2.147091055
2/14/2010,-12.93,30,2,2,0,986.6,-11.56,0.9,-2,2.19317122
2/14/2010,-13.82,0,14,90,0,986.4,-12.36,-0.1,-1.9,1.902629759
2/14/2010,-14.66,1,4,39,0,986.7,-13.76,0.4,-1.7,1.74642492
2/14/2010,-12.35,10,3,100,0,986.1,-10.76,0.4,-1.4,1.456021978
2/14/2010,-11.79,42,61,100,0,985.6,-9.76,0,-1.8,1.8
2/14/2010,-9.33,69,90,97,0,986.4,-6.46,0.1,-1.5,1.503329638
2/14/2010,-6.74,41,52,33,0,986,-2.96,0.5,-1.9,1.96468827
2/14/2010,-4.66,31,3,2,0,984,-2.06,0.6,-2.2,2.28035085
2/15/2010,-9.09,11,1,42,0,984.5,-7.06,0.1,-3.3,3.301514804
2/15/2010,-9.96,57,3,75,0,984.8,-8.76,0.8,-4.3,4.373785546
2/15/2010,-11.65,53,67,95,0,984.2,-10.36,1.3,-4.4,4.588027899
2/15/2010,-8,99,96,97,0,982.4,-6.96,0.2,-4.2,4.204759208
2/15/2010,-8.5,51,100,100,0.43,981,-7.56,0.6,-5,5.035871325
2/15/2010,-8.51,1,100,100,0.55,980.7,-7.46,1.8,-5.6,5.882176468
2/15/2010,-7.37,0,100,100,0.4,981.3,-6.06,2.6,-5.8,6.356099433
2/15/2010,-5.94,0,100,100,0.31,981.5,-4.36,3.8,-6.3,7.357309291
2/15/2010,-6.1,0,100,90,0.07,981.4,-4.16,4.1,-5.5,6.860029154
2/16/2010,-7,0,100,16,0.04,983.5,-5.66,2.9,-3.3,4.393176527
2/16/2010,-6.99,0,100,1,0.03,983.9,-5.76,3.1,-2.7,4.110960958
2/16/2010,-4.54,0,100,90,0,982.8,-3.96,4.9,-2.5,5.500909016
2/16/2010,-6.94,0,84,1,0.03,983.9,-5.96,3.6,-2.7,4.5
2/16/2010,-4.97,0,100,12,0.23,983.1,-4.16,4.9,-3.7,6.140032573
2/16/2010,-5.55,2,100,0,0.25,983.9,-4.66,4.8,-3.3,5.824946352
2/16/2010,-4.7,2,100,0,0.26,985.2,-3.76,5.4,-3.6,6.489992296
2/16/2010,-3.19,0,100,0,0.28,985.4,-2.06,6,-3.8,7.102112362
2/16/2010,-2.99,0,100,0,0.28,984.5,-1.86,5.4,-4,6.720119047
2/17/2010,-4.27,0,100,0,0.2,985.3,-3.46,4.2,-4.1,5.869412236
2/17/2010,-5.47,0,100,0,0.12,986.1,-4.56,3.7,-4.3,5.672741841
2/17/2010,-6.62,0,100,0,0.06,986.9,-5.76,3.4,-3.7,5.024937811
2/17/2010,-6.03,0,98,0,0,986.6,-5.16,3.8,-3.8,5.374011537
2/17/2010,-6.52,0,100,0,0.09,986.5,-5.66,3.8,-3.2,4.967896939
2/17/2010,-6.24,0,100,0,0.14,987,-5.26,3.8,-3,4.841487375
2/17/2010,-5.8,0,100,0,0.18,988.1,-4.56,3.8,-3.6,5.234500931
2/17/2010,-4.66,0,100,0,0.18,988,-3.06,3.8,-3.1,4.904079934
2/17/2010,-3.92,17,100,0,0.16,987.1,-2.46,4.3,-3,5.243090692
2/18/2010,-4.56,39,100,0,0.07,988.4,-3.56,3.3,-2.5,4.140048309
2/18/2010,-4.85,3,100,0,0.05,988.4,-3.96,2.9,-2.7,3.962322551
2/18/2010,-3.18,0,100,0,0,989,-2.56,4,-2,4.472135955
2/18/2010,-5.13,1,100,0,0.04,989.3,-4.46,3.1,-2.1,3.744329045
2/18/2010,-3.13,0,100,0,0.05,989.4,-2.56,4.1,-1.6,4.401136217
2/18/2010,-2.83,0,100,0,0.09,990,-2.26,4.4,-1.4,4.617358552
2/18/2010,-2.31,0,100,0,0.08,990.8,-1.56,4.5,-1.8,4.846648326
2/18/2010,-0.75,0,100,0,0.02,991,0.14,4.1,-1.9,4.518849411
2/18/2010,-0.08,0,85,0,0,989.7,0.84,3.8,-1.7,4.162931659
2/19/2010,-3.92,0,9,0,0,990.5,-2.76,3,-1.7,3.44818793
2/19/2010,-6.29,0,1,0,0,991.1,-5.36,2.5,-1.7,3.023243292
2/19/2010,-5.39,0,0,0,0,992.4,-4.46,3.1,-1,3.257299495
2/19/2010,-6.28,0,1,0,0,992.4,-5.46,2.6,-1.4,2.952964612
2/19/2010,-8.29,14,1,0,0,992.9,-7.36,2,-1.3,2.385372088
2/19/2010,-4.44,29,0,29,0,993.4,-2.66,1.4,-0.8,1.61245155
2/19/2010,-0.49,17,12,19,0,993.5,0.94,0.8,0.1,0.806225775
2/19/2010,-2.37,100,43,87,0.09,992.4,0.34,0,1.7,1.7
2/20/2010,-3.05,100,81,101,0.56,992.7,-1.26,-0.2,2.5,2.507987241
2/20/2010,-2.04,100,96,100,0.54,992.8,-1.16,-0.9,2.4,2.563201124
2/20/2010,-1.89,86,98,100,0.26,992,-0.86,-1.4,3.4,3.676955262
2/20/2010,-3.25,90,48,100,0,993.4,-1.26,-1.3,2.8,3.087069808
2/20/2010,-2.45,33,96,78,0.14,992.7,-1.16,-1.8,3.3,3.758989226
2/20/2010,-3.05,47,94,62,0.04,992.3,-1.76,-1.9,3.1,3.635931793
2/20/2010,-1.53,90,99,90,0.19,992.5,-0.16,-1.3,3.9,4.110960958
2/20/2010,0.48,2,101,42,0.17,991.9,0.94,0,3.8,3.8
2/20/2010,0.99,21,100,3,0.1,990.2,1.44,0.4,3.3,3.324154028
2/21/2010,0.25,97,100,3,0.03,990.5,0.54,0.3,2.5,2.517935662
2/21/2010,0.25,100,100,51,0.15,990.8,0.64,0.3,1.3,1.334166406
2/21/2010,0.39,96,100,93,0.1,990.5,0.84,-0.3,1.4,1.431782106
2/21/2010,0.8,62,96,99,0,990.5,1.04,-0.7,-0.3,0.761577311
2/21/2010,0.66,93,93,100,1.21,990.3,1.04,-2,-1.4,2.441311123
2/21/2010,0.41,97,99,100,2.99,989.3,0.64,-2.5,-0.5,2.549509757
2/21/2010,0.4,99,100,100,5.22,989.2,0.54,-3.3,-1,3.44818793
2/21/2010,0.49,95,100,70,0.65,987.8,0.64,-4.4,-1,4.512205669
2/21/2010,0.45,99,100,27,0.53,985.3,0.64,-4.3,0.1,4.301162634
2/22/2010,0.56,101,100,99,0.44,983,0.74,-5.3,0.1,5.300943312
2/22/2010,0.79,100,100,85,0.14,980.8,0.94,-3.9,0.3,3.911521443
2/22/2010,0.8,100,100,59,0.32,978.9,0.94,-4,-0.1,4.001249805
2/22/2010,1.14,100,100,100,0,977.7,1.34,-4.7,1.3,4.876474136
2/22/2010,0.56,71,100,72,1.01,975.8,0.74,-1,0,1
2/22/2010,0.42,43,100,66,0.9,975.8,0.64,1.7,-3.9,4.254409477
2/22/2010,0.27,89,100,89,0.13,977.4,0.54,3.6,-4.2,5.531726674
2/22/2010,-0.01,81,100,3,0.21,979.6,0.64,4.3,-6.1,7.463243263
2/22/2010,-0.3,99,100,43,0.07,979.1,0.74,2.6,-5.7,6.264982043
2/23/2010,-0.96,45,100,1,0.17,981,-0.06,3.4,-3.8,5.099019514
2/23/2010,-1.24,99,100,37,0.17,982.4,-0.36,2.6,-3.6,4.440720662
2/23/2010,-1.5,61,100,99,0.12,982.9,-0.66,2.7,-3.2,4.186884283
2/23/2010,-1.15,0,100,39,0,983.7,-0.36,2,-2.7,3.360059523
2/23/2010,-1.38,79,100,92,0.21,983.5,-0.76,2.2,-1.6,2.720294102
2/23/2010,-1.49,27,100,82,0.29,983.9,-0.96,2.5,-2,3.201562119
2/23/2010,-1.05,1,100,2,0.23,985.6,0.14,2.2,-1.9,2.906888371
2/23/2010,-0.42,1,100,0,0.33,985.9,1.24,2.5,-2,3.201562119
2/23/2010,-0.43,0,100,0,0.59,985.1,0.84,3.3,-2.6,4.201190308
2/24/2010,-1.81,0,100,0,0.29,986.1,-0.76,3.8,-2.7,4.661544808
2/24/2010,-3.21,25,100,76,0.04,987.1,-1.86,4.2,-1.1,4.341658669
2/24/2010,-3.48,16,100,22,0,986.4,-2.36,3.7,-2,4.205948169
2/24/2010,-4.68,55,98,70,0.1,986.1,-3.36,4,-1.7,4.346262762
2/24/2010,-4.68,7,100,15,0.33,986.5,-3.26,3.8,-3.6,5.234500931
2/24/2010,-6.62,1,100,1,0.22,987.2,-4.76,4.2,-5.1,6.606814664
2/24/2010,-7.91,0,100,0,0.11,989.2,-5.36,5.1,-4.8,7.003570518
2/24/2010,-7.27,0,100,0,0.11,989,-4.16,4.8,-5.2,7.076722405
2/24/2010,-6.44,0,100,0,0.13,987.9,-3.56,4.7,-5.4,7.158910532
2/25/2010,-6.76,0,100,12,0.43,988.9,-4.86,5.3,-6,8.005623024
2/25/2010,-7.31,0,100,38,0.2,990.1,-5.46,4.3,-7.3,8.472307832
2/25/2010,-7.77,0,100,0,0.03,990.4,-6.06,3.4,-5.8,6.723094526
2/25/2010,-6.54,0,100,18,0,989.2,-4.96,5.8,-5.5,7.993122043
2/25/2010,-4.21,0,100,1,0.37,989.7,-3.16,3.2,-5.8,6.624198065
2/25/2010,-4.57,0,100,1,0.18,990.7,-3.26,0.3,-5.7,5.707889277
2/25/2010,-5.79,0,100,0,0.08,992.8,-3.46,1.8,-5.1,5.408326913
2/25/2010,-5.64,0,100,0,0.06,993,-2.56,4.3,-4.2,6.010823571
2/25/2010,-5.66,0,100,0,0,991.3,-2.16,3.8,-5.2,6.440496875
2/26/2010,-6.94,0,64,0,0,991.8,-4.96,1.9,-4.3,4.701063709
2/26/2010,-8.6,0,5,0,0,992.9,-6.96,3.2,-4.1,5.20096145
2/26/2010,-10.01,0,21,0,0,992.1,-8.26,3.4,-4.5,5.640035461
2/26/2010,-7.81,0,5,0,0,992.1,-6.56,2.1,-4.1,4.606517123
2/26/2010,-9.54,0,6,0,0,991.4,-7.86,2.5,-3.7,4.465422712
2/26/2010,-9.88,0,14,0,0,991.4,-8.46,4.2,-3,5.16139516
2/26/2010,-8.62,0,57,0,0,991.3,-6.16,4.5,-4.4,6.293647591
2/26/2010,-6.51,0,7,0,0,991.2,-1.96,4.5,-4.8,6.57951366
2/26/2010,-5.7,0,8,0,0,988.3,-0.36,4.8,-5.3,7.150524456
2/27/2010,-6.28,0,6,0,0,988.4,-3.96,3.5,-3.9,5.240229003
2/27/2010,-7.16,10,4,1,0,988.6,-5.26,3.5,-4.4,5.622277119
2/27/2010,-7.93,72,4,5,0,987.6,-6.26,3.7,-3.8,5.303772242
2/27/2010,-6.63,98,25,81,0,986.3,-5.16,3.8,-4.4,5.813776741
2/27/2010,-6.64,95,76,100,0.06,985.5,-5.36,4.3,-3.6,5.608029957
2/27/2010,-6.64,67,100,100,0.52,985.5,-5.36,3.3,-4.5,5.580322571
2/27/2010,-5.78,31,99,40,0.09,985.7,-3.86,3.3,-3.9,5.10881591
2/27/2010,-3.8,39,95,2,0.01,985.8,-0.86,3,-4.2,5.16139516
2/27/2010,-2.9,46,95,3,0,984.7,0.24,3,-4.9,5.745432969
2/28/2010,-3.18,82,99,5,0.04,985.8,-1.86,2.5,-3.8,4.548626166
2/28/2010,-3.39,32,100,12,0.04,986.8,-1.86,2.9,-3.7,4.701063709
2/28/2010,-2.21,44,100,0,0,986,-1.06,4,-3.3,5.185556865
2/28/2010,-3.52,6,100,0,0.05,986.5,-2.26,3.3,-3.6,4.883646179
2/28/2010,-2.01,2,100,0,0.04,986.2,-1.16,3.8,-3.4,5.099019514
2/28/2010,-1.96,0,100,0,0.15,987.1,-1.16,2.8,-4.1,4.964876635
2/28/2010,-1.7,0,100,0,0.04,988.6,0.04,1.8,-3.9,4.295346319
2/28/2010,-1.03,0,100,0,0.09,989.4,1.24,3.1,-3,4.313930922
2/28/2010,-0.56,4,100,0,0.03,988.7,1.94,2.1,-3.9,4.429446918
3/1/2010,-0.92,0,100,0,0.05,989.4,0.04,0.2,-3,3.006659276
3/1/2010,-1.43,27,100,0,0.12,991.1,-0.36,0.3,-2.7,2.716615541
3/1/2010,-1.15,40,100,0,0,991.7,-0.16,0.5,-2.6,2.647640459
3/1/2010,-1.9,93,100,0,0.06,991.3,-0.66,0.6,-3,3.059411708
3/1/2010,-1.54,90,100,2,0.06,991.3,-0.36,0.1,-3.8,3.801315562
3/1/2010,-1.97,100,94,2,0.02,992.3,-1.16,0.4,-3.4,3.423448554
3/1/2010,-1.95,95,99,6,0.05,993.3,-0.16,-0.1,-5.1,5.100980298
3/1/2010,-1.39,83,101,38,0.1,993.8,1.54,-0.5,-4.1,4.130375286
3/1/2010,-1,91,100,0,0.07,992,1.94,-0.1,-5,5.0009999
3/2/2010,-1.49,95,100,0,0.12,992.7,-0.16,-0.4,-4,4.019950248
3/2/2010,-2.16,42,100,0,0.14,993.2,-0.76,-1.2,-4.2,4.368065934
3/2/2010,-3.18,2,70,0,0.02,992.1,-1.76,-1,-5,5.099019514
3/2/2010,-1.89,94,76,1,0,992.4,-1.06,-1.1,-4.4,4.535416188
3/2/2010,-2.76,80,80,0,0,991.8,-2.36,-0.8,-3.3,3.395585369
3/2/2010,-2.67,46,100,0,0.12,992.3,-1.66,0.1,-3.4,3.40147027
3/2/2010,-2.56,39,83,0,0.04,990.9,0.34,0.1,-6.4,6.400781202
3/2/2010,-2.24,3,93,0,0.08,990.4,0.94,-0.1,-4.6,4.601086828
3/2/2010,-1.74,0,100,5,0.17,988.4,1.24,-0.4,-4.3,4.318564576
3/3/2010,-1.9,4,100,13,0.14,988.7,-0.46,0.1,-4,4.001249805
3/3/2010,-3.09,15,98,13,0.07,989.5,-1.36,-0.3,-4.6,4.609772229
3/3/2010,-2.84,41,100,69,0,988.6,-1.36,0.7,-4.5,4.554119015
3/3/2010,-4.32,7,26,79,0.01,988.6,-2.66,0.8,-4.7,4.767598976
3/3/2010,-3.23,42,100,59,0.06,988.5,-1.66,0.7,-4.2,4.257933771
3/3/2010,-3.76,46,100,35,0.04,988.9,-2.16,1,-4.5,4.609772229
3/3/2010,-4.03,74,88,85,0,989.2,-0.86,1.2,-5,5.141984053
3/3/2010,-3.18,78,100,95,0.05,989.5,1.04,0.9,-5,5.080354318
3/3/2010,-2.63,34,91,46,0,989,2.34,1.4,-4.8,5
3/4/2010,-3.3,0,21,0,0,990.1,-1.06,0.8,-3.2,3.2984845
3/4/2010,-4.43,0,1,0,0,991,-2.76,0.2,-3.4,3.405877273
3/4/2010,-3.99,0,2,0,0,991.9,-2.86,0.9,-3.5,3.6138622
3/4/2010,-5.1,0,3,0,0,991.4,-3.46,1,-2.9,3.06757233
3/4/2010,-4.37,0,0,0,0,991.6,-3.26,1.2,-3.4,3.605551275
3/4/2010,-4.12,0,38,0,0,992.6,-3.26,1.6,-3,3.4
3/4/2010,-3.55,0,97,0,0.01,994.2,-1.16,1.6,-3.5,3.848376281
3/4/2010,-2.98,0,65,0,0,994.1,3.64,0.6,-3.6,3.649657518
3/4/2010,-2.33,0,14,0,0,992.6,4.04,1.3,-4.1,4.301162634
3/5/2010,-2.44,0,66,0,0,993.6,-0.36,-0.8,-3,3.104834939
3/5/2010,-3.19,0,28,0,0,995,-1.96,-2.3,-2.1,3.1144823
3/5/2010,-2.21,0,67,0,0,995.3,-1.26,-1.2,-1.6,2
3/5/2010,-4.04,0,12,0,0,995.4,-2.66,-1.3,-1.5,1.984943324
3/5/2010,-3.27,0,0,0,0,995.9,-2.56,-0.9,-2,2.19317122
3/5/2010,-3.66,0,2,0,0,996.7,-2.96,-0.5,-2.3,2.353720459
3/5/2010,-3.06,0,17,0,0,998.1,0.54,-1.4,-2.1,2.523885893
3/5/2010,-2.25,0,3,0,0,998.2,4.24,-2.2,-1.8,2.842534081
3/5/2010,-1.04,0,0,0,0,997.3,5.14,-1.3,-1.5,1.984943324
3/6/2010,-2.42,0,0,0,0,998.1,-0.56,-1.8,-1.5,2.343074903
3/6/2010,-3,0,0,0,0,999.2,-1.66,-2.2,-1.2,2.505992817
3/6/2010,-2.6,0,0,0,0,1000.4,-1.76,-1.7,-1.5,2.26715681
3/6/2010,-3.4,0,0,0,0,999.2,-2.16,-2.6,-0.5,2.647640459
3/6/2010,-2.64,0,0,0,0,1000.6,-1.96,-2.1,-0.3,2.121320344
3/6/2010,-2.94,0,0,0,0,1000.7,-2.26,-1.2,1.1,1.62788206
3/6/2010,-1.14,0,0,0,0,1001.3,3.04,0.2,1.6,1.61245155
3/6/2010,-0.36,0,0,0,0,1000.5,7.24,0.5,1.8,1.868154169
3/6/2010,1.26,0,1,0,0,998,8.54,-0.6,2,2.088061302
3/7/2010,-0.56,0,1,2,0,997,3.04,-1.3,2.7,2.996664813
3/7/2010,-1.55,0,2,3,0,996.5,0.94,-0.8,3,3.104834939
3/7/2010,-2.15,2,6,45,0,996.6,0.24,0.7,3.4,3.471310992
3/7/2010,-2.64,0,3,7,0,997.1,0.04,-0.6,3.6,3.649657518
3/7/2010,-3.01,0,7,56,0,995.6,-0.36,-0.5,3.2,3.238826948
3/7/2010,-2.43,2,77,56,0.03,994.6,0.44,-0.9,4.3,4.393176527
3/7/2010,-0.34,2,84,64,0.04,993.7,5.04,0.3,6,6.007495318
3/7/2010,2.77,2,98,100,2.08,992.1,4.64,1.7,3.8,4.162931659
3/7/2010,4.1,11,100,94,1.59,990.4,4.84,1.9,2,2.758622845
3/8/2010,3.8,3,100,14,0.38,990.2,4.34,1.3,0.9,1.58113883
3/8/2010,4.09,0,92,3,0.02,991.2,4.64,2,-1.2,2.332380758
3/8/2010,3.61,1,100,1,0,990.6,3.94,1.4,-1.6,2.126029163
3/8/2010,2.39,0,100,0,0.02,990.9,2.64,1.9,-1.6,2.48394847
3/8/2010,2.4,0,100,0,0.05,991.2,2.64,0.6,-2.1,2.184032967
3/8/2010,2.94,0,100,0,0.07,991.9,4.04,-0.3,-0.9,0.948683298
3/8/2010,4.83,0,98,0,0.03,990.8,8.24,-0.3,0.5,0.583095189
3/8/2010,5.72,0,16,0,0,988.6,10.74,-0.8,0.9,1.204159458
3/9/2010,4.66,2,6,0,0,988.6,6.24,-0.6,1.7,1.802775638
3/9/2010,3.84,44,8,0,0,989.3,5.14,-2,1.3,2.385372088
3/9/2010,3.28,2,8,0,0,987.3,3.74,-2.4,1.9,3.061045573
3/9/2010,3.98,100,4,0,0,987.2,4.84,-2.8,1.6,3.224903099
3/9/2010,3.03,83,27,0,0,985.6,3.44,-3.4,1.7,3.801315562
3/9/2010,3.49,99,3,6,0,984.4,4.04,-2.5,2.5,3.535533906
3/9/2010,5.56,92,28,87,0.41,984.3,6.94,-2.2,3.9,4.477722635
3/9/2010,7.69,62,82,99,1.51,983.6,8.74,-2.6,3.9,4.687216658
3/9/2010,6.76,100,89,98,1.11,980.8,8.14,-3.7,4.8,6.06052803
3/10/2010,6.29,32,99,50,0.14,979.8,7.14,-3.2,5.4,6.276941931
3/10/2010,6.58,76,100,65,0.25,979.4,7.24,-2.5,5.3,5.86003413
3/10/2010,8.12,82,100,14,0,976.8,8.84,-3.1,5.4,6.22655603
3/10/2010,6.8,100,100,51,0.19,977.2,7.44,-2.9,5.2,5.953990259
3/10/2010,9.03,10,100,92,1.22,975.4,9.64,-3.3,5.8,6.673080248
3/10/2010,10.16,30,100,90,1.24,975,10.64,-1.8,6.1,6.360031446
3/10/2010,10.7,48,100,2,0.97,976.1,11.44,0.4,6.2,6.212889827
3/10/2010,10.52,22,64,0,0.15,977,16.04,3.7,6.7,7.653757247
3/10/2010,10.74,0,5,0,0,976.2,17.04,2.8,4.9,5.643580424
3/11/2010,11.33,20,3,0,0,976.3,12.94,-1.4,3.3,3.584689666
3/11/2010,11.27,63,1,0,0,976.5,12.24,-4.2,4.4,6.08276253
3/11/2010,10.66,99,3,4,0,977.1,11.34,-3.1,4.2,5.220153254
3/11/2010,10.84,84,2,0,0,977.1,11.54,-3.4,5,6.046486583
3/11/2010,10.17,100,82,8,0.03,975.4,10.64,-5.1,3.6,6.242595614
3/11/2010,9.81,100,100,88,0.63,974.9,10.54,-6.7,3.3,7.46860094
3/11/2010,10.22,100,100,96,1.94,974.3,11.04,-5.8,4.2,7.161005516
3/11/2010,11.39,100,100,100,6.33,973.4,11.84,-3.6,3.3,4.883646179
3/11/2010,11.63,99,89,69,0.21,972.3,13.24,-1.2,3.8,3.984971769
3/12/2010,10.26,101,9,85,0.28,973.1,11.14,-2.5,4,4.716990566
3/12/2010,9.04,30,25,12,0.38,974.8,9.74,1.5,3.9,4.178516483
3/12/2010,6.61,2,49,16,0,976.2,7.84,3.1,1.7,3.535533906
3/12/2010,4.98,6,8,4,0,976.9,5.74,2.3,0.9,2.469817807
3/12/2010,3.26,92,4,32,0,976.2,3.94,1.2,0.3,1.236931688
3/12/2010,2.87,100,2,96,0,976.7,3.64,-0.6,0.6,0.848528137
3/12/2010,4.4,100,54,100,0.54,977.6,5.84,-1.4,-1.2,1.843908891
3/12/2010,6.42,100,6,100,0.12,976,8.64,-0.9,-3.9,4.002499219
3/12/2010,7.43,100,30,100,0.91,972.2,8.74,-1.9,-8.8,9.002777349
3/13/2010,9.26,100,98,70,0.83,967.4,10.54,-8.7,-9.2,12.66214832
3/13/2010,10.8,100,100,96,10.74,966.5,11.64,-10.1,-2.9,10.50809212
3/13/2010,7.56,100,100,100,0,967.8,8.04,-1.4,5.1,5.288667129
3/13/2010,7.21,100,100,76,0.52,968.7,8.14,-5.3,4.8,7.150524456
3/13/2010,3.91,100,100,29,0.1,969.9,4.84,0,5.9,5.9
3/13/2010,3.45,100,98,7,0.02,972,4.54,-1,1.5,1.802775638
3/13/2010,4.05,100,61,51,0,973.4,6.34,-0.2,-0.2,0.282842712
3/13/2010,6.66,100,29,11,0,973.9,10.24,1.7,-2.6,3.106444913
3/13/2010,7.67,100,100,57,1.11,972.2,8.44,0.5,-4.8,4.825971405
3/14/2010,6.66,100,100,31,0.97,973.9,7.84,-3.5,-5.6,6.603786792
3/14/2010,5.61,90,100,65,0.4,975.8,6.84,-2.7,-4.9,5.594640292
3/14/2010,4.68,96,100,29,0.16,977.1,6.04,-2.2,-4.9,5.371219601
3/14/2010,4.37,76,100,4,0,974,5.64,-2.2,-5.6,6.016643583
3/14/2010,3.9,100,100,2,0.34,976,5.04,-1.2,-5.5,5.629387178
3/14/2010,3.26,100,100,4,0.36,977.9,4.34,-1.2,-5.9,6.020797289
3/14/2010,3.15,98,100,3,0.3,980.3,4.44,-0.7,-6.1,6.140032573
3/14/2010,3.9,92,100,3,0.05,981.6,6.24,-1.7,-7.1,7.300684899
3/14/2010,4.07,90,100,0,0.06,982.5,6.14,-0.3,-5.9,5.907622195
3/15/2010,3.48,72,100,0,0.07,985.1,4.94,-0.3,-5.8,5.807753438
3/15/2010,2.82,0,100,0,0.09,987.6,4.24,-0.5,-5.6,5.622277119
3/15/2010,2.8,4,100,0,0.06,987.9,4.14,-0.3,-5.4,5.408326913
3/15/2010,3.02,93,100,0,0,987,4.14,-0.4,-4.6,4.617358552
3/15/2010,2.42,96,100,3,0.03,988.4,3.34,-0.3,-4.6,4.609772229
3/15/2010,2.11,35,100,1,0.13,992.3,3.64,0.6,-4.8,4.837354649
